Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
5, Our min len JW one sided;77;3;Yes;0.07685089111328125;21;11;3193;4439;0.7193061500337914;21156;12011;729;23;1660;432;513
5, Our min len JW one sided;77;4;Yes;0.07765889167785645;24;18;3608;5087;0.7092588952231178;24530;12011;729;23;1660;432;513
5, Our min len JW one sided;77;5;Yes;0.06879043579101562;21;13;3197;4441;0.7198829092546724;21511;12011;729;23;1660;432;513
5, Our min len JW one sided;78;1;Yes;0.11618423461914062;33;32;5771;7807;0.7392084027155117;33558;12013;729;25;1776;452;503
5, Our min len JW one sided;78;2;Yes;0.12093830108642578;36;33;5832;7817;0.7460662658308814;32323;12013;729;25;1776;452;503
5, Our min len JW one sided;78;3;Yes;0.10718631744384766;34;33;5771;7723;0.7472484785705037;32502;12013;729;25;1776;452;503
5, Our min len JW one sided;78;4;Yes;0.08981037139892578;21;20;3891;5347;0.7276977744529642;25804;12013;729;25;1776;452;503
5, Our min len JW one sided;78;5;Yes;0.1181492805480957;39;35;6477;8617;0.7516537077869329;34716;12013;729;25;1776;452;503
5, Our min len JW one sided;79;1;Yes;0.13196134567260742;37;33;6068;8673;0.6996425688919635;39802;12005;729;17;2058;484;487
5, Our min len JW one sided;79;2;Yes;0.18097734451293945;48;46;8577;12465;0.688086642599278;57225;12005;729;17;2058;484;487
5, Our min len JW one sided;79;3;Yes;0.2346048355102539;75;73;12388;17530;0.7066742726754136;73807;12005;729;17;2058;484;487
5, Our min len JW one sided;79;4;Yes;0.27197742462158203;86;84;14808;20708;0.715085957118022;84436;12005;729;17;2058;484;487
5, Our min len JW one sided;79;5;Yes;0.22995376586914062;72;69;12376;17422;0.7103662036505568;71699;12005;729;17;2058;484;487
5, Our min len JW one sided;80;1;Yes;0.05058789253234863;9;2;1728;2545;0.6789783889980353;16449;12009;729;21;1898;474;492
5, Our min len JW one sided;80;2;Yes;0.05426836013793945;6;1;1304;2022;0.6449060336300693;15390;12009;729;21;1898;474;492
5, Our min len JW one sided;80;3;Yes;0.053701162338256836;10;6;1933;2884;0.670249653259362;18085;12009;729;21;1898;474;492
5, Our min len JW one sided;80;4;Yes;0.04776787757873535;7;0;1387;2057;0.6742829363150219;14748;12009;729;21;1898;474;492
